symbol,timestamp,date,week,hour,signal,source,confidence,entry_price,stop_loss,tp1,tp2,outcome,pnl_pct,exit_price,is_winner,executed,execution_mode,ml_probability,ml_vote,lstm_probability,lstm_vote,confluence_score,votes_for,votes_against,market_regime,market_regime_base,rsi,adx,atr,bb_position,trend,macd_histogram,cvd,orderbook_imbalance,operation_type,block_reason,voter_rsi,voter_macd,voter_trend,voter_adx,voter_bb,voter_orderbook,voter_cvd,voter_regime,voter_setup_validator,voter_llm,risk_distance_pct,reward_distance_pct,risk_reward
ADAUSDT,2026-03-11 10:09:34.005223+00:00,2026-03-11,11,10,NO_SIGNAL,AGNO,5,0.2575,0.2533,0.2643,0.2703,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,42.013155606605864,19.227689969483134,0.0028883486977793597,0.2519109708848791,neutral,-0.000714693731312975,194976.0,-0.0146668405226408,,,0,0,0,0,0,0,0,0,0,0,1.6310679611650412,2.6407766990291157,1.61904761904762
ADAUSDT,2026-03-11 10:29:46.545957+00:00,2026-03-11,11,10,BUY,AGNO,7,0.258,0.253,0.264,0.27,TP1_HIT,2.325581395348839,0.264,True,False,,,0,,0,0.0,0.0,0,,,43.769215309290956,19.227689969483134,0.0029240629834936453,0.28412159772707907,neutral,-0.0006764031330223615,-38341.0,0.13481201575437043,,,0,0,0,0,0,0,0,0,0,0,1.9379844961240327,2.325581395348839,1.2
ADAUSDT,2026-03-11 10:49:59.474335+00:00,2026-03-11,11,10,NO_SIGNAL,AGNO,6,0.2594,0.2536,0.2643,0.2702,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,46.9804764085456,18.43613107811966,0.0030312058406365026,0.35026275271894663,neutral,-0.0005998219364411347,57939.0,0.1733370342641625,,,0,0,0,0,0,0,0,0,0,0,2.2359290670778824,1.888974556669221,0.8448275862068857
ADAUSDT,2026-03-11 11:10:11.297603+00:00,2026-03-11,11,11,BUY,AGNO,7,0.2596,0.254,0.2699,0.2743,TP2_HIT,4.815100154083199,0.2743,True,False,,,0,,0,0.0,0.0,0,,,47.839749951181794,17.407764889832073,0.0029075483616709985,0.38869389990372033,neutral,-0.00042052245894926856,661143.0,0.061203674644639744,,,0,0,0,0,0,0,0,0,0,0,2.1571648690292733,3.9676425269645517,1.8392857142857122
ADAUSDT,2026-03-11 11:30:01.750630+00:00,2026-03-11,11,11,BUY,AGNO,7,0.257,0.253,0.262,0.265,TP2_HIT,2.529182879377434,0.265,True,False,,,0,,0,0.0,0.0,0,,,45.73694371372882,17.356758113191056,0.002914691218813859,0.3369811987276807,neutral,-0.0004715765900033754,5122.0,0.10210421859795868,,,0,0,0,0,0,0,0,0,0,0,1.5564202334630364,1.9455252918287955,1.25
ADAUSDT,2026-03-11 11:50:04.256478+00:00,2026-03-11,11,11,NO_SIGNAL,AGNO,6,0.2587,0.254,0.2626,0.2699,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,45.271027668535936,17.356758113191056,0.002914691218813859,0.32421298586477154,neutral,-0.00048434012276691316,-516972.0,0.18664768512533836,,,0,0,0,0,0,0,0,0,0,0,1.8167761886354783,1.5075376884422167,0.8297872340425594
ADAUSDT,2026-03-11 12:09:52.631009+00:00,2026-03-11,11,12,NO_SIGNAL,AGNO,6,0.258,0.245,0.269,0.275,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,44.33305968804905,16.552790008970366,0.0027978254888932214,0.29166722146558555,neutral,-0.00040239083424174955,-126128.0,0.21913204074113252,,,0,0,0,0,0,0,0,0,0,0,5.038759689922485,4.263565891472871,0.846153846153846
ADAUSDT,2026-03-11 12:30:20.904999+00:00,2026-03-11,11,12,BUY,AGNO,7,0.2615,0.255,0.269,0.274,TP2_HIT,3.8240917782026798,0.274,True,False,,,0,,0,0.0,0.0,0,,,55.45665111875976,17.39638091515263,0.0031263969174646533,0.6958296397369463,neutral,-0.00010882958068051307,547465.0,0.13221911520403531,,,0,0,0,0,0,0,0,0,0,0,2.4856596558317423,2.8680688336520097,1.1538461538461535
ADAUSDT,2026-03-11 12:50:41.954337+00:00,2026-03-11,11,12,BUY,AGNO,7,0.2617,0.255,0.2699,0.275,TP2_HIT,4.107756973633935,0.275,True,False,,,0,,0,0.0,0.0,0,,,51.641642808441624,17.464446853983226,0.003140682631750366,0.5380965655858877,neutral,-0.00022370137555230896,-372268.0,0.15855130506440912,,,0,0,0,0,0,0,0,0,0,0,2.5601834161253283,3.13335880779518,1.2238805970149262
ADAUSDT,2026-03-11 13:10:44.486985+00:00,2026-03-11,11,13,BUY,AGNO,8,0.2618,0.255,0.2699,0.275,TP2_HIT,4.067990832696723,0.275,True,False,,,0,,0,0.0,0.0,0,,,53.77350344014364,17.564442844267166,0.0029949196784781634,0.7124117816050701,neutral,2.2369949400419774e-05,4981.0,0.15138284318845557,,,0,0,0,0,0,0,0,0,0,0,2.597402597402587,3.09396485867074,1.1911764705882395
ADAUSDT,2026-03-11 13:32:20.296881+00:00,2026-03-11,11,13,BUY,AGNO,7,0.264,0.256,0.269,0.274,TP2_HIT,2.840909090909093,0.274,True,False,,,0,,0,0.0,0.0,0,,,60.20595204490395,18.179660174242322,0.0032449196784781636,1.0449524121189802,neutral,0.00023296823999868267,183075.0,0.19729724928878953,,,0,0,0,0,0,0,0,0,0,0,3.030303030303033,1.8939393939393954,0.6249999999999999
ADAUSDT,2026-03-11 13:54:08.371879+00:00,2026-03-11,11,13,BUY,AGNO,8,0.262,0.256,0.2675,0.27,TP2_HIT,2.576335877862598,0.27,True,False,,,0,,0,0.0,0.0,0,,,54.22197132524177,18.746696723316315,0.0034020625356210193,0.7358533895012549,neutral,3.51334821639132e-05,460672.0,0.17903823805955588,,,0,0,0,0,0,0,0,0,0,0,2.2900763358778646,2.099236641221376,0.9166666666666666
ADAUSDT,2026-03-11 14:15:49.647258+00:00,2026-03-11,11,14,BUY,AGNO,7,0.264,0.256,0.27,0.275,TP2_HIT,3.2196969696969724,0.275,True,False,,,0,,0,0.0,0.0,0,,,57.47484196591681,19.937356013852277,0.0033590581476029427,0.9173472182651022,neutral,0.0003149705052636916,-216932.0,0.24050757594975233,,,0,0,0,0,0,0,0,0,0,0,3.030303030303033,2.2727272727272747,0.75
ADAUSDT,2026-03-11 14:38:20.379864+00:00,2026-03-11,11,14,BUY,AGNO,7,0.265,0.256,0.27,0.275,TP2_HIT,2.8301886792452855,0.275,True,False,,,0,,0,0.0,0.0,0,,,60.53874332264157,19.937356013852277,0.0033733438618886555,1.064267667420607,neutral,0.00041707876737194966,167879.0,0.09909258789029016,,,0,0,0,0,0,0,0,0,0,0,3.3962264150943424,1.8867924528301903,0.5555555555555556
ADAUSDT,2026-03-11 14:59:41.465432+00:00,2026-03-11,11,14,BUY,AGNO,7,0.264,0.256,0.2699,0.2743,TP2_HIT,3.068181818181806,0.2743,True,False,,,0,,0,0.0,0.0,0,,,57.26747362453241,19.937356013852277,0.003380486719031512,0.9070458744107315,neutral,0.0003085887388819448,-271556.0,0.17001803471335608,,,0,0,0,0,0,0,0,0,0,0,3.030303030303033,2.2348484848484698,0.7374999999999944
ADAUSDT,2026-03-11 15:20:54.341352+00:00,2026-03-11,11,15,BUY,AGNO,7,0.2623,0.256,0.2699,0.274,TP2_HIT,3.678993518871529,0.274,True,False,,,0,,0,0.0,0.0,0,,,53.87255656585816,20.132833317909927,0.003360451931273685,0.7536073645591664,neutral,0.0003719166734310669,232785.0,0.0870243979480365,,,0,0,0,0,0,0,0,0,0,0,2.4018299656881332,2.8974456728936318,1.2063492063492107
ADAUSDT,2026-03-11 15:42:49.453805+00:00,2026-03-11,11,15,BUY,AGNO,7,0.2617,0.256,0.2699,0.274,TP2_HIT,3.916698509743986,0.274,True,False,,,0,,0,0.0,0.0,0,,,51.579269411625575,19.379236496176386,0.0034890233598451155,0.6481781602230829,neutral,0.00031448077599516896,-155098.0,0.14310475774661133,,,0,0,0,0,0,0,0,0,0,0,2.1780664883454275,3.13335880779518,1.4385964912280718
ADAUSDT,2026-03-11 16:03:56.498855+00:00,2026-03-11,11,16,BUY,AGNO,7,0.2626,0.2564,0.2699,0.2743,TP2_HIT,3.6176694592536105,0.2743,True,False,,,0,,0,0.0,0.0,0,,,53.85203722814864,18.860995358358014,0.0033040931782564323,0.768414033783603,neutral,0.00039230373113520364,-103146.0,0.15570315640279386,,,0,0,0,0,0,0,0,0,0,0,2.361005331302355,2.7798933739527696,1.1774193548387084
ADAUSDT,2026-03-11 16:24:56.019213+00:00,2026-03-11,11,16,NO_SIGNAL,AGNO,6,0.262,0.2565,0.2699,0.2743,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,53.32542355794556,18.860995358358014,0.0033540931782564307,0.7449109896078651,neutral,0.0003795401983716658,150637.0,0.12346703264422473,,,0,0,0,0,0,0,0,0,0,0,2.099236641221376,3.0152671755725047,1.4363636363636283
ADAUSDT,2026-03-11 16:45:50.893132+00:00,2026-03-11,11,16,BUY,AGNO,8,0.2639,0.256,0.27,0.275,TP2_HIT,3.258810155361878,0.275,True,False,,,0,,0,0.0,0.0,0,,,56.59495973524443,18.860995358358014,0.0034040931782564334,0.9004539247917968,neutral,0.0004688849277164305,-204820.0,0.08291082901504837,,,0,0,0,0,0,0,0,0,0,0,2.9935581659719657,2.311481621826447,0.7721518987341747
ADAUSDT,2026-03-11 17:06:59.896361+00:00,2026-03-11,11,17,BUY,AGNO,7,0.265,0.256,0.27,0.276,TP2_HIT,3.0188679245283043,0.276,True,False,,,0,,0,0.0,0.0,0,,,59.40964813033565,18.943682481492775,0.003323698886633123,0.9874666782225151,neutral,0.000594833498856786,-127083.0,0.10304516007877805,,,0,0,0,0,0,0,0,0,0,0,3.3962264150943424,1.8867924528301903,0.5555555555555556
ADAUSDT,2026-03-11 17:28:04.107180+00:00,2026-03-11,11,17,BUY,AGNO,7,0.2665,0.256,0.275,0.285,TP1_HIT,3.189493433395875,0.275,True,False,,,0,,0,0.0,0.0,0,,,61.52101335992302,19.172034266466795,0.0033808417437759778,1.0749888157545284,neutral,0.0006650329290561773,-686872.0,0.05427204871893075,,,0,0,0,0,0,0,0,0,0,0,3.939962476547846,3.189493433395875,0.8095238095238094
ADAUSDT,2026-03-11 17:48:37.139295+00:00,2026-03-11,11,17,BUY,AGNO,7,0.2644,0.256,0.27,0.275,TP2_HIT,3.0635400907715566,0.275,True,False,,,0,,0,0.0,0.0,0,,,59.00061889476438,19.172034266466795,0.003466556029490266,0.9700909705763059,neutral,0.0005820699660932482,-195092.0,0.09914204209189655,,,0,0,0,0,0,0,0,0,0,0,3.177004538577919,2.1180030257186058,0.6666666666666645
ADAUSDT,2026-03-11 18:09:32.193161+00:00,2026-03-11,11,18,BUY,AGNO,8,0.265,0.255,0.275,0.285,TP1_HIT,3.7735849056603805,0.275,True,False,,,0,,0,0.0,0.0,0,,,59.42521693600739,19.37226184082676,0.0032689449741115325,0.9304288351375027,neutral,0.0006403743153299108,-31779.0,0.16167156513421957,,,0,0,0,0,0,0,0,0,0,0,3.7735849056603805,3.7735849056603805,1.0
ADAUSDT,2026-03-11 18:29:57.570640+00:00,2026-03-11,11,18,BUY,AGNO,8,0.2651,0.256,0.2699,0.272,TP2_HIT,2.2067144473783458,0.272,True,False,,,0,,0,0.0,0.0,0,,,60.278418466176696,19.37226184082676,0.003326087831254387,0.9631298257720056,neutral,0.000665901380856942,-22191.0,0.05100337305963146,,,0,0,0,0,0,0,0,0,0,0,3.4326669181440956,1.8106374952847872,0.5274725274725244
ADAUSDT,2026-03-11 18:50:12.211818+00:00,2026-03-11,11,18,BUY,AGNO,7,0.2656,0.255,0.2699,0.2757,TP2_HIT,2.71084337349397,0.2757,True,False,,,0,,0,0.0,0.0,0,,,61.68824448211907,19.430702006525486,0.0033546592598258165,1.0168440243696366,neutral,0.0007105737455293465,-169154.0,-0.0030599318466719054,,,0,0,0,0,0,0,0,0,0,0,3.990963855421686,1.6189759036144467,0.4056603773584878
ADAUSDT,2026-03-11 19:10:17.552210+00:00,2026-03-11,11,19,BUY,AGNO,7,0.2657,0.2556,0.2699,0.2757,TP2_HIT,2.672186676703047,0.2757,True,False,,,0,,0,0.0,0.0,0,,,60.12285301131119,19.757037075906876,0.003200244869392886,0.9204674091026481,neutral,0.0007314693722705742,185849.0,0.08070069304717972,,,0,0,0,0,0,0,0,0,0,0,3.801279638690251,1.5807301467820782,0.41584158415841416
ADAUSDT,2026-03-11 19:30:14.541812+00:00,2026-03-11,11,19,BUY,AGNO,7,0.2655,0.2555,0.2699,0.275,TP2_HIT,2.617702448210917,0.275,True,False,,,0,,0,0.0,0.0,0,,,60.12285301131119,19.757037075906876,0.0032288162979643154,0.9204674091026481,neutral,0.0007314693722705742,30528.0,0.06567360889584024,,,0,0,0,0,0,0,0,0,0,0,3.7664783427495325,1.6572504708097777,0.4399999999999956
ADAUSDT,2026-03-11 19:50:17.386930+00:00,2026-03-11,11,19,BUY,AGNO,7,0.265,0.255,0.275,0.285,TP1_HIT,3.7735849056603805,0.275,True,False,,,0,,0,0.0,0.0,0,,,58.88952212105592,19.757037075906876,0.0032359591551071715,0.8902294267803522,neutral,0.0007059423067434542,18110.0,0.08147182835510432,,,0,0,0,0,0,0,0,0,0,0,3.7735849056603805,3.7735849056603805,1.0
ADAUSDT,2026-03-11 20:10:21.433691+00:00,2026-03-11,11,20,BUY,AGNO,7,0.2644,0.2556,0.2699,0.2757,TP2_HIT,3.177004538577898,0.2757,True,False,,,0,,0,0.0,0.0,0,,,56.74069444581511,19.676533064031624,0.0030961458668383617,0.8042088586915022,neutral,0.0006042473032518579,-32866.0,0.049262719920353734,,,0,0,0,0,0,0,0,0,0,0,3.3282904689863955,2.080181543116471,0.6249999999999921
ADAUSDT,2026-03-11 20:30:20.516138+00:00,2026-03-11,11,20,NO_SIGNAL,AGNO,6,0.2638,0.2556,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,54.4238311614676,19.43884209097862,0.0031318601525526474,0.7395621887340654,neutral,0.0005531931721977511,-1794.0,0.07757462918198839,,,0,0,0,0,0,0,0,0,0,0,3.1084154662623145,2.312357846853675,0.7439024390243909
ADAUSDT,2026-03-11 20:50:23.724398+00:00,2026-03-11,11,20,BUY,AGNO,7,0.2636,0.2556,0.2699,0.2757,TP2_HIT,3.4901365705614515,0.2757,True,False,,,0,,0,0.0,0.0,0,,,53.60305158241132,19.21412212076017,0.003167574438266933,0.7145722835075451,neutral,0.0005340478730524221,3440.0,0.09575422602811175,,,0,0,0,0,0,0,0,0,0,0,3.034901365705617,2.389984825493161,0.787499999999996
ADAUSDT,2026-03-11 21:09:40.812504+00:00,2026-03-11,11,21,BUY,AGNO,7,0.2646,0.2556,0.2699,0.2757,TP2_HIT,3.0990173847316647,0.2757,True,False,,,0,,0,0.0,0.0,0,,,57.00563124625136,18.71000964313662,0.0030127475855148086,0.7970503091654128,neutral,0.000511831517645109,169089.0,0.060008298396036865,,,0,0,0,0,0,0,0,0,0,0,3.40136054421769,2.0030234315948494,0.5888888888888852
ADAUSDT,2026-03-11 21:28:52.023810+00:00,2026-03-11,11,21,NO_SIGNAL,AGNO,6,0.2637,0.2556,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,54.04191013596068,18.71000964313662,0.0030413190140862376,0.7098470459258535,neutral,0.0004416320874456732,27159.0,0.1436828127418201,,,0,0,0,0,0,0,0,0,0,0,3.071672354948804,2.3511566173682152,0.7654320987654304
ADAUSDT,2026-03-11 21:48:03.421133+00:00,2026-03-11,11,21,NO_SIGNAL,AGNO,6,0.2639,0.2556,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,55.248110425270184,18.71000964313662,0.0030413190140862376,0.7421469302166657,neutral,0.00046715915297279326,-6280.0,0.015730808799743486,,,0,0,0,0,0,0,0,0,0,0,3.1451307313376384,2.273588480485013,0.7228915662650517
ADAUSDT,2026-03-11 22:07:10.597987+00:00,2026-03-11,11,22,BUY,AGNO,7,0.2647,0.2556,0.2699,0.2757,TP2_HIT,3.0600680015111434,0.2757,True,False,,,0,,0,0.0,0.0,0,,,57.23775759761255,18.320305271663567,0.002894490026671809,0.7762251659717387,neutral,0.00044884068933596943,-104411.0,0.18162307171140474,,,0,0,0,0,0,0,0,0,0,0,3.437854174537211,1.9644880997355432,0.5714285714285696
ADAUSDT,2026-03-11 22:26:19.766516+00:00,2026-03-11,11,22,NO_SIGNAL,AGNO,6,0.2642,0.2557,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,54.999211414174795,18.615349955499287,0.0030087757409575262,0.722513197028495,neutral,0.00040416832466360936,-80405.0,0.1141167101510738,,,0,0,0,0,0,0,0,0,0,0,3.217259651778958,2.1574564723694105,0.670588235294115
ADAUSDT,2026-03-11 22:45:22.661874+00:00,2026-03-11,11,22,SELL,AGNO,7,0.2632,0.2699,0.2568,0.2539,SL_HIT,-2.545592705167167,0.2699,False,False,,,0,,0,0.0,0.0,0,,,52.088956286195945,18.615349955499287,0.0030730614552432413,0.6428461681823237,neutral,0.0003403506608459203,-57222.0,0.09672507785064607,,,0,0,0,0,0,0,0,0,0,0,2.545592705167167,2.4316109422492467,0.9552238805970199
ADAUSDT,2026-03-11 23:04:38.170403+00:00,2026-03-11,11,23,BUY,AGNO,7,0.2641,0.2569,0.2677,0.2699,TP2_HIT,1.7796289284361915,0.2699,True,False,,,0,,0,0.0,0.0,0,,,54.8933217407852,18.52757885821057,0.002896413893192188,0.7038843263782295,neutral,0.00029534365865212416,-360816.0,0.13885046677057536,,,0,0,0,0,0,0,0,0,0,0,2.7262400605831063,1.3631200302915532,0.5
ADAUSDT,2026-03-11 23:23:47.383234+00:00,2026-03-11,11,23,NO_SIGNAL,AGNO,6,0.2632,0.2559,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,52.23778412064116,18.52757885821057,0.002953556750335043,0.632009153444047,neutral,0.00023790776121618176,133385.0,-0.015592298339901747,,,0,0,0,0,0,0,0,0,0,0,2.7735562310030293,2.545592705167167,0.9178082191780833
ADAUSDT,2026-03-11 23:43:00.103680+00:00,2026-03-11,11,23,SELL,AGNO,7,0.263,0.2699,0.256,0.25,SL_HIT,-2.6235741444866774,0.2699,False,False,,,0,,0,0.0,0.0,0,,,51.35729916195596,18.421446932050564,0.0029821281789064727,0.6076064603081418,neutral,0.00021876246207089734,117183.0,0.1228276957246116,,,0,0,0,0,0,0,0,0,0,0,2.6235741444866774,2.6615969581749073,1.014492753623195
ADAUSDT,2026-03-12 00:03:17.085394+00:00,2026-03-12,11,0,SELL,AGNO,7,0.2626,0.27,0.258,0.255,TP1_HIT,1.7517136329017489,0.258,True,False,,,0,,0,0.0,0.0,0,,,50.2467935028136,17.114304924394776,0.002884425096390904,0.5720933878619694,neutral,5.364550114172247e-05,-438060.0,0.15896357889606857,,,0,0,0,0,0,0,0,0,0,0,2.8179741051028246,1.7517136329017489,0.6216216216216192
ADAUSDT,2026-03-12 00:23:45.763437+00:00,2026-03-12,11,0,BUY,AGNO,7,0.262,0.255,0.2699,0.275,TP2_HIT,3.9885496183206057,0.275,True,False,,,0,,0,0.0,0.0,0,,,49.372833224170115,17.114304924394776,0.002955853667819475,0.5473974691075025,neutral,3.4500201996393596e-05,68786.0,0.07818751652860942,,,0,0,0,0,0,0,0,0,0,0,2.671755725190842,3.0152671755725047,1.1285714285714221
ADAUSDT,2026-03-12 00:35:24.122045+00:00,2026-03-12,11,0,NO_SIGNAL,AGNO,6,0.2614,0.2559,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,47.707784371516546,17.01804430384049,0.002970139382105192,0.49782374900777066,neutral,-3.79039629417547e-06,-48861.0,0.040369546337569444,,,0,0,0,0,0,0,0,0,0,0,2.10405508798776,3.2517214996174255,1.5454545454545352
ADAUSDT,2026-03-12 00:43:52.463687+00:00,2026-03-12,11,0,SELL,AGNO,7,0.2619,0.2699,0.2559,0.25,SL_HIT,-3.054600992745304,0.2699,False,False,,,0,,0,0.0,0.0,0,,,48.52603000692518,17.01804430384049,0.002970139382105192,0.5226281753892187,neutral,1.535490285106461e-05,-32755.0,0.15557081872992568,,,0,0,0,0,0,0,0,0,0,0,3.054600992745304,2.290950744558994,0.7500000000000052
ADAUSDT,2026-03-12 00:54:20.932134+00:00,2026-03-12,11,0,SELL,AGNO,7,0.2619,0.2677,0.2578,0.2559,TP1_HIT,1.5654830087819962,0.2578,True,False,,,0,,0,0.0,0.0,0,,,49.08730066823537,17.01804430384049,0.002970139382105192,0.5391473109851207,neutral,2.811843561464683e-05,394.0,0.10350217664576038,,,0,0,0,0,0,0,0,0,0,0,2.2145857197403482,1.5654830087819962,0.7068965517241497
ADAUSDT,2026-03-12 01:10:56.806754+00:00,2026-03-12,11,1,NO_SIGNAL,AGNO,6,0.2616,0.2563,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,47.62542103043622,15.868987730715807,0.0028794151036717203,0.4805440938123107,neutral,-0.00011405744194987175,279123.0,0.08166048395417828,,,0,0,0,0,0,0,0,0,0,0,2.0259938837920592,3.1727828746177273,1.5660377358490438
ADAUSDT,2026-03-12 01:23:12.058866+00:00,2026-03-12,11,1,SELL,AGNO,7,0.261,0.269,0.2565,0.252,SL_HIT,-3.065134099616861,0.269,False,False,,,0,,0,0.0,0.0,0,,,46.22871896359738,15.868987730715807,0.0028794151036717203,0.43765245769465216,neutral,-0.00014596627385869405,21441.0,0.1741400602563113,,,0,0,0,0,0,0,0,0,0,0,3.065134099616861,1.7241379310344842,0.5625
ADAUSDT,2026-03-12 01:34:23.726043+00:00,2026-03-12,11,1,NO_SIGNAL,AGNO,6,0.2606,0.256,0.267,0.27,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,44.91160450089559,15.823197227961222,0.0028865579608145808,0.3950494743225708,neutral,-0.0001778751057675608,-93466.0,0.08796347844066298,,,0,0,0,0,0,0,0,0,0,0,1.7651573292402123,2.455871066769001,1.3913043478260927
ADAUSDT,2026-03-12 01:57:58.500779+00:00,2026-03-12,11,1,NO_SIGNAL,AGNO,5,0.2604,0.2562,0.2699,0.2757,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,44.40553662085411,15.871612165260796,0.002900843675100293,0.37813230358704975,neutral,-0.00019063863853105412,-257308.0,0.14934219784346087,,,0,0,0,0,0,0,0,0,0,0,1.6129032258064657,3.648233486943146,2.2619047619047308
ADAUSDT,2026-03-12 02:22:20.009214+00:00,2026-03-12,11,2,BUY,AGNO,7,0.258,0.254,0.265,0.27,TP2_HIT,3.682170542635662,0.27,True,False,,,0,,0,0.0,0.0,0,,,42.543333941919116,15.038181153994653,0.0028079261999958776,0.30288552595648494,neutral,-0.00035267841209769737,-107486.0,0.05552383192484321,,,0,0,0,0,0,0,0,0,0,0,1.5503875968992262,2.713178294573646,1.75
ADAUSDT,2026-03-12 02:45:49.823875+00:00,2026-03-12,11,2,BUY,AGNO,7,0.259,0.256,0.264,0.2675,TP1_HIT,1.9305019305019322,0.264,True,False,,,0,,0,0.0,0.0,0,,,42.05441060350697,15.378074568304982,0.0028650690571387365,0.28599360381399697,neutral,-0.0003654419448612352,182495.0,0.12360575580159545,,,0,0,0,0,0,0,0,0,0,0,1.1583011583011593,1.9305019305019322,1.6666666666666667
ADAUSDT,2026-03-12 02:58:13.335636+00:00,2026-03-12,11,2,SELL,AGNO,7,0.259,0.267,0.251,0.245,SL_HIT,-3.0888030888030915,0.267,False,False,,,0,,0,0.0,0.0,0,,,40.206156016668146,15.457836549173567,0.0028793547714244493,0.22011436266664916,neutral,-0.0004164960759153864,69696.0,0.15693206069736976,,,0,0,0,0,0,0,0,0,0,0,3.0888030888030915,3.0888030888030915,1.0
ADAUSDT,2026-03-12 03:06:23.708983+00:00,2026-03-12,11,3,NO_SIGNAL,AGNO,5,0.0,0.0,0.0,0.0,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,41.35445803594538,15.073577783568043,0.0027165437696200197,0.2345238929508174,neutral,-0.0005196919837996974,-11841.0,0.11862086868281632,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ADAUSDT,2026-03-12 03:13:50.060752+00:00,2026-03-12,11,3,NO_SIGNAL,AGNO,6,0.259,0.256,0.265,0.269,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,41.35445803594538,15.073577783568043,0.0027165437696200197,0.2345238929508174,neutral,-0.0005196919837996974,77350.0,0.10391492049289493,,,0,0,0,0,0,0,0,0,0,0,1.1583011583011593,2.3166023166023186,2.0
ADAUSDT,2026-03-12 03:24:31.773552+00:00,2026-03-12,11,3,BUY,AGNO,7,0.259,0.254,0.265,0.269,TP2_HIT,3.0888030888030915,0.269,True,False,,,0,,0,0.0,0.0,0,,,43.038035160156305,15.073577783568043,0.002745115198191449,0.27773496353935645,neutral,-0.0004877831518908751,191470.0,0.08216764893681616,,,0,0,0,0,0,0,0,0,0,0,1.9305019305019322,2.3166023166023186,1.2
ADAUSDT,2026-03-12 03:45:56.148498+00:00,2026-03-12,11,3,SELL,AGNO,7,0.2598,0.267,0.252,0.246,SL_HIT,-2.7713625866050964,0.267,False,False,,,0,,0,0.0,0.0,0,,,43.68470759162663,15.073577783568043,0.0027808294839057348,0.2953439124887859,neutral,-0.00047501961912733726,-330476.0,0.18901404322524015,,,0,0,0,0,0,0,0,0,0,0,2.7713625866050964,3.002309468822161,1.0833333333333237
ADAUSDT,2026-03-12 14:12:35.855436+00:00,2026-03-12,11,14,NO_SIGNAL,AGNO,3,0.0,0.0,0.0,0.0,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
ADAUSDT,2026-03-12 14:38:47.923474+00:00,2026-03-12,11,14,SELL,AGNO,7,0.259,0.2645,0.254,0.25,SL_HIT,-2.123552123552125,0.2645,False,False,,,0,,0,0.0,0.0,0,,,42.26150501472802,14.083209639928146,0.0027819971344782697,0.2015849059413942,neutral,-2.0617106021062815e-05,456472.0,0.15170247438607268,,,0,0,0,0,0,0,0,0,0,0,2.123552123552125,1.9305019305019322,0.9090909090909093
ADAUSDT,2026-03-12 15:02:05.172526+00:00,2026-03-12,11,15,SELL,AGNO,7,0.259,0.2645,0.254,0.25,SL_HIT,-2.123552123552125,0.2645,False,False,,,0,,0,0.0,0.0,0,,,44.533293881531286,13.14241961510047,0.002686854118006187,0.3089589909766707,neutral,-6.513864895730433e-05,115939.0,0.1729894809796298,,,0,0,0,0,0,0,0,0,0,0,2.123552123552125,1.9305019305019322,0.9090909090909093
ADAUSDT,2026-03-12 15:25:09.811769+00:00,2026-03-12,11,15,NO_SIGNAL,AGNO,5,0.2605,0.257,0.264,0.269,INVALID,0.0,0.0,False,False,,,0,,0,0.0,0.0,0,,,48.08130886759294,13.14241961510047,0.002765425546577615,0.43321330626089427,neutral,-1.3209851396152772e-06,416317.0,0.047583042986423935,,,0,0,0,0,0,0,0,0,0,0,1.3435700575815752,1.3435700575815752,1.0
ADAUSDT,2026-03-12 15:48:03.311376+00:00,2026-03-12,11,15,BUY,AGNO,7,0.262,0.2575,0.2699,0.2757,TP2_HIT,4.122137404580144,0.2757,True,False,,,0,,0,0.0,0.0,0,,,50.907556600095724,13.142419615100469,0.0029225684037204745,0.547462777358425,neutral,5.6114912296282665e-05,-277254.0,0.016582843532192578,,,0,0,0,0,0,0,0,0,0,0,1.7175572519083984,3.0152671755725047,1.7555555555555458
